MUNICIPIO_COD;MREH0116;MREH0126;MREH0136;MREH0146;MREH0156;MREH0166;MREH0111;MREH0121;MREH0131;MREH0141;MREH0151;MREH0161;MREH0112;MREH0122;MREH0132;MREH0142;MREH0152;MREH0162;MREH0113;MREH0123;MREH0133;MREH0143;MREH0153;MREH0163;MREH0114;MREH0134;MREH0144;MREH0154;MREH0164;MREH0115;MREH0125;MREH0135;MREH0145;MREH0155;MREH0165;MREH02;MREH0316;MREH0326;MREH0336;MREH0346;MREH0356;MREH0366;MREH0311;MREH0321;MREH0331;MREH0341;MREH0351;MREH0361;MREH0312;MREH0322;MREH0332;MREH0342;MREH0352;MREH0362;MREH0313;MREH0323;MREH0333;MREH0343;MREH0353;MREH0363;MREH0314;MREH0334;MREH0344;MREH0354;MREH0364;MREH0315;MREH0325;MREH0335;MREH0345;MREH0355;MREH0365;MREH04
3126307;256;0;65;113;62;16;222;0;61;104;42;15;0;0;0;0;0;0;2;0;0;0;1;1;1;0;0;1;0;31;0;4;9;18;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
3126406;236;1;41;121;37;36;157;1;35;70;25;26;0;0;0;0;0;0;18;0;3;11;4;0;14;0;14;0;0;47;0;3;26;8;10;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Sim
3126505;386;2;154;126;76;28;130;0;65;31;19;15;21;0;0;21;0;0;29;0;6;10;13;0;0;0;0;0;0;206;2;83;64;44;13;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
3126604;348;4;68;156;86;34;245;4;49;105;61;26;0;0;0;0;0;0;40;0;9;20;11;0;0;0;0;0;0;63;0;10;31;14;8;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
3126703;1078;0;208;565;205;100;670;0;156;332;82;100;0;0;0;0;0;0;83;0;10;49;24;0;4;0;4;0;0;321;0;42;180;99;0;Sim;30;0;10;12;7;1;19;0;7;7;4;1;0;0;0;0;0;0;3;0;0;0;3;0;0;0;0;0;0;8;0;3;5;0;0;Não
3126752;342;2;93;107;116;24;159;2;30;52;58;17;0;0;0;0;0;0;31;0;4;21;5;1;0;0;0;0;0;152;0;59;34;53;6;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
3126802;342;-1;-1;-1;-1;-1;285;-1;-1;-1;-1;-1;0;0;0;0;0;0;18;-1;-1;-1;-1;-1;0;0;0;0;0;39;-1;-1;-1;-1;-1;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
3126901;324;0;100;127;97;0;102;0;31;38;33;0;0;0;0;0;0;0;30;0;4;12;14;0;1;0;0;1;0;191;0;65;77;49;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
3126950;253;0;35;108;59;51;183;0;25;78;40;40;0;0;0;0;0;0;31;0;2;16;8;5;0;0;0;0;0;39;0;8;14;11;6;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
3127008;1008;0;301;596;87;24;634;0;189;377;44;24;0;0;0;0;0;0;148;0;0;109;39;0;0;0;0;0;0;226;0;112;110;4;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
3127057;283;-1;-1;-1;-1;-1;146;-1;-1;-1;-1;-1;0;0;0;0;0;0;20;-1;-1;-1;-1;-1;0;0;0;0;0;117;-1;-1;-1;-1;-1;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
3127073;344;0;83;198;63;0;258;0;63;156;39;0;0;0;0;0;0;0;37;0;5;22;10;0;0;0;0;0;0;49;0;15;20;14;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
3127107;1835;0;503;643;689;0;1387;0;360;451;576;0;280;0;106;123;51;0;162;0;37;63;62;0;0;0;0;0;0;6;0;0;6;0;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
3127206;337;0;67;150;117;3;258;0;50;123;82;3;0;0;0;0;0;0;28;0;5;12;11;0;0;0;0;0;0;51;0;12;15;24;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
3127305;406;0;110;180;68;48;182;0;63;68;28;23;0;0;0;0;0;0;27;0;1;12;14;0;5;0;5;0;0;192;0;46;95;26;25;Sim;17;0;13;0;4;0;0;0;0;0;0;0;16;0;13;0;3;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;Não
3127339;380;14;39;214;113;0;280;10;26;173;71;0;0;0;0;0;0;0;23;0;0;10;13;0;0;0;0;0;0;77;4;13;31;29;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
3127354;285;0;117;110;58;0;142;0;60;57;25;0;0;0;0;0;0;0;80;0;30;32;18;0;0;0;0;0;0;63;0;27;21;15;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
3127370;279;0;83;105;91;0;184;0;58;73;53;0;0;0;0;0;0;0;15;0;0;6;9;0;0;0;0;0;0;80;0;25;26;29;0;Sim;13;0;5;7;1;0;12;0;4;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;Não
3127388;181;0;31;69;38;43;130;0;23;67;9;31;0;0;0;0;0;0;16;0;4;2;7;3;9;0;0;8;1;26;0;4;0;14;8;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
3127404;186;1;59;54;49;23;149;0;50;43;33;23;0;0;0;0;0;0;9;0;1;3;5;0;2;0;2;0;0;26;1;8;6;11;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
3127503;286;2;153;18;63;50;92;0;55;5;8;24;0;0;0;0;0;0;27;0;0;11;11;5;0;0;0;0;0;167;2;98;2;44;21;Sim;10;0;3;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;9;0;3;3;3;0;Não
3127602;558;0;131;218;209;0;318;0;80;137;101;0;0;0;0;0;0;0;63;0;3;24;36;0;0;0;0;0;0;177;0;48;57;72;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
3127701;8480;2;820;4267;3391;0;3965;2;433;1445;2085;0;1;0;0;0;1;0;232;0;6;67;159;0;128;6;18;104;0;4154;0;375;2737;1042;0;Sim;885;3;313;404;157;8;470;3;181;231;55;0;0;0;0;0;0;0;14;0;0;4;9;1;35;0;9;26;0;366;0;132;160;67;7;Não
3127800;805;4;205;328;177;91;699;4;197;292;118;88;0;0;0;0;0;0;42;0;7;18;17;0;0;0;0;0;0;64;0;1;18;42;3;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
3127909;334;0;80;155;80;19;165;0;50;95;20;0;0;0;0;0;0;0;115;0;30;55;20;10;0;0;0;0;0;54;0;0;5;40;9;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
3128006;1075;0;286;439;288;62;482;0;165;135;140;42;0;0;0;0;0;0;118;0;15;68;35;0;1;0;0;1;0;474;0;106;236;112;20;Sim;61;0;27;24;8;2;61;0;27;24;8;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sim
3128105;596;2;107;287;200;0;420;0;98;188;134;0;0;0;0;0;0;0;47;0;1;28;18;0;31;0;23;8;0;98;2;8;48;40;0;Sim;27;0;13;13;1;0;25;0;12;13;0;0;0;0;0;0;0;0;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;Não
3128204;434;0;118;158;126;32;233;0;86;51;64;32;0;0;0;0;0;0;21;0;0;9;12;0;2;0;2;0;0;178;0;32;96;50;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
3128253;295;0;131;62;92;10;252;0;123;38;82;9;0;0;0;0;0;0;27;0;8;10;8;1;0;0;0;0;0;16;0;0;14;2;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
3128303;607;0;138;191;180;98;503;0;76;164;165;98;47;0;47;0;0;0;28;0;7;13;8;0;10;0;10;0;0;19;0;8;4;7;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
3128402;369;0;96;157;54;62;135;0;49;34;17;35;178;0;39;93;19;27;28;0;2;15;11;0;0;0;0;0;0;28;0;6;15;7;0;Sim;9;0;0;9;0;0;5;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;4;0;0;Não
3128501;242;0;26;119;73;24;223;0;26;112;61;24;0;0;0;0;0;0;14;0;0;5;9;0;0;0;0;0;0;5;0;0;2;3;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
3128600;508;2;123;145;161;77;402;1;55;135;139;72;0;0;0;0;0;0;50;0;15;10;20;5;2;0;0;2;0;54;1;53;0;0;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
3128709;1192;0;252;408;347;185;941;0;195;262;305;179;83;0;42;28;13;0;35;0;0;3;26;6;126;14;112;0;0;7;0;1;3;3;0;Sim;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Não
3128808;279;0;20;182;59;18;237;0;20;151;49;17;0;0;0;0;0;0;38;0;0;27;10;1;4;0;4;0;0;0;0;0;0;0;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
3128907;550;2;103;259;132;54;413;2;81;178;98;54;0;0;0;0;0;0;37;0;1;22;14;0;8;0;8;0;0;92;0;21;51;20;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
3129004;458;4;196;125;99;34;350;3;176;74;71;26;0;0;0;0;0;0;20;0;3;8;7;2;4;0;4;0;0;84;1;17;39;21;6;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
3129103;288;1;85;159;27;16;216;1;75;103;21;16;0;0;0;0;0;0;30;0;1;26;3;0;0;0;0;0;0;42;0;9;30;3;0;Sim;3;0;0;3;0;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Não
3129202;238;2;37;143;56;0;165;1;34;84;46;0;0;0;0;0;0;0;12;0;0;8;4;0;0;0;0;0;0;61;1;3;51;6;0;Sim;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;Não
3129301;322;0;52;133;111;26;232;0;42;82;82;26;0;0;0;0;0;0;32;0;8;12;12;0;0;0;0;0;0;58;0;2;39;17;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
3129400;295;0;92;107;91;5;202;0;78;73;51;0;0;0;0;0;0;0;24;0;3;13;4;4;2;0;0;2;0;67;0;11;21;34;1;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
3129509;910;0;248;321;299;42;370;0;85;125;144;16;257;0;71;99;79;8;84;0;0;24;44;16;9;0;9;0;0;190;0;92;64;32;2;Sim;62;0;32;20;10;0;44;0;25;13;6;0;12;0;7;5;0;0;6;0;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;Não
3129608;429;0;100;218;67;44;286;0;55;140;47;44;0;0;0;0;0;0;43;0;6;33;4;0;0;0;0;0;0;100;0;39;45;16;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
3129657;541;12;99;208;145;77;359;12;65;102;107;73;0;0;0;0;0;0;32;0;8;14;8;2;0;0;0;0;0;150;0;26;92;30;2;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
3129707;450;1;58;213;144;34;247;1;53;101;76;16;15;0;0;12;3;0;35;0;0;10;20;5;25;0;25;0;0;128;0;5;65;45;13;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
3129806;5607;87;1136;2124;1803;457;3463;18;765;1110;1113;457;0;0;0;0;0;0;526;12;142;260;112;0;0;0;0;0;0;1618;57;229;754;578;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
3129905;232;0;62;106;46;18;127;0;20;76;16;15;0;0;0;0;0;0;37;0;4;10;20;3;0;0;0;0;0;68;0;38;20;10;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
3130002;219;0;110;28;40;41;195;0;107;16;33;39;3;0;0;3;0;0;10;0;0;6;3;1;3;0;3;0;0;8;0;3;0;4;1;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
3130051;427;-1;-1;-1;-1;-1;363;-1;-1;-1;-1;-1;0;0;0;0;0;0;25;-1;-1;-1;-1;-1;0;0;0;0;0;39;-1;-1;-1;-1;-1;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
3130101;1469;0;340;465;659;5;704;0;155;248;299;2;0;0;0;0;0;0;92;0;15;46;31;0;52;0;6;46;0;621;0;170;165;283;3;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
3130200;413;1;103;135;132;42;312;1;81;102;86;42;0;0;0;0;0;0;25;0;2;11;12;0;0;0;0;0;0;76;0;20;22;34;0;Sim;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Não
3130309;369;1;100;181;82;5;363;1;98;179;80;5;0;0;0;0;0;0;4;0;2;2;0;0;1;0;0;1;0;1;0;0;0;1;0;Sim;12;1;4;3;4;0;10;1;4;3;2;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;Não
3130408;321;154;52;88;11;16;291;154;52;62;7;16;0;0;0;0;0;0;26;0;0;26;0;0;4;0;0;4;0;0;0;0;0;0;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
3130507;480;0;144;131;123;82;342;0;136;96;35;75;0;0;0;0;0;0;31;0;0;17;13;1;11;0;0;11;0;96;0;8;18;64;6;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
3130556;397;2;141;145;97;12;258;1;101;86;58;12;0;0;0;0;0;0;25;0;6;9;10;0;0;0;0;0;0;114;1;34;50;29;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Sim
3130606;262;0;71;89;102;0;161;0;53;47;61;0;0;0;0;0;0;0;18;0;1;4;13;0;0;0;0;0;0;83;0;17;38;28;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
3130655;398;0;54;150;194;0;243;0;49;100;94;0;0;0;0;0;0;0;44;0;0;25;19;0;0;0;0;0;0;111;0;5;25;81;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
3130705;489;0;98;171;220;0;330;0;84;87;159;0;0;0;0;0;0;0;10;0;0;5;5;0;0;0;0;0;0;149;0;14;79;56;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
3130804;381;4;89;124;136;28;241;4;66;69;86;16;0;0;0;0;0;0;19;0;0;9;7;3;9;0;9;0;0;112;0;23;37;43;9;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
3130903;1003;13;387;347;211;45;585;8;233;201;112;31;0;0;0;0;0;0;67;0;0;3;62;2;0;0;0;0;0;351;5;154;143;37;12;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Sim
3131000;358;18;86;111;143;0;207;18;44;62;83;0;0;0;0;0;0;0;16;0;1;5;10;0;1;0;0;1;0;134;0;41;44;49;0;Sim;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;Não
3131109;413;1;70;223;119;0;377;0;67;204;106;0;0;0;0;0;0;0;26;0;3;10;13;0;0;0;0;0;0;10;1;0;9;0;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
3131158;728;-1;-1;-1;-1;-1;375;-1;-1;-1;-1;-1;0;0;0;0;0;0;30;-1;-1;-1;-1;-1;0;0;0;0;0;323;-1;-1;-1;-1;-1;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
3131208;715;1;178;259;235;42;467;0;104;182;141;40;0;0;0;0;0;0;51;0;1;28;22;0;0;0;0;0;0;197;1;73;49;72;2;Sim;35;0;9;21;5;0;22;0;5;14;3;0;0;0;0;0;0;0;4;0;1;2;1;0;0;0;0;0;0;9;0;3;5;1;0;Não
3131307;6538;3;713;2858;2473;491;4413;3;632;1795;1499;484;392;0;49;331;12;0;266;0;8;99;152;7;218;0;63;155;0;1249;0;24;570;655;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
3131406;316;2;136;96;81;1;172;2;106;30;33;1;0;0;0;0;0;0;25;0;1;9;15;0;0;0;0;0;0;119;0;29;57;33;0;Sim;3;0;0;1;2;0;3;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Não
3131505;353;1;125;114;58;55;264;1;77;81;50;55;0;0;0;0;0;0;9;0;0;1;8;0;0;0;0;0;0;80;0;48;32;0;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
3131604;499;0;63;258;102;76;334;0;63;140;57;74;0;0;0;0;0;0;54;0;0;41;11;2;1;0;1;0;0;110;0;0;76;34;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
3131703;3374;0;517;978;1796;83;2133;0;155;678;1217;83;72;0;43;22;7;0;165;0;16;67;82;0;183;0;43;140;0;821;0;303;168;350;0;Sim;1143;62;474;533;71;3;221;59;41;95;26;0;832;3;427;370;29;3;48;0;6;34;8;0;11;0;9;2;0;31;0;0;25;6;0;Não
3131802;493;0;176;187;130;0;168;0;33;78;57;0;0;0;0;0;0;0;5;0;0;3;2;0;0;0;0;0;0;320;0;143;106;71;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
3131901;3189;0;1157;844;1188;0;2173;0;1008;386;779;0;0;0;0;0;0;0;336;0;0;183;153;0;80;0;5;75;0;600;0;149;270;181;0;Sim;188;0;71;73;44;0;38;0;15;7;16;0;0;0;0;0;0;0;8;0;0;3;5;0;6;0;1;5;0;136;0;56;62;18;0;Não
3132008;290;0;35;142;66;47;173;0;25;80;33;35;0;0;0;0;0;0;43;0;3;23;15;2;0;0;0;0;0;74;0;7;39;18;10;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
3132107;976;0;200;288;246;242;723;0;184;197;158;184;0;0;0;0;0;0;61;0;2;19;29;11;0;0;0;0;0;192;0;14;72;59;47;Sim;6;0;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;Não
3132206;484;55;40;183;157;49;243;15;19;58;102;49;0;0;0;0;0;0;21;0;2;6;13;0;53;0;53;0;0;167;40;19;66;42;0;Sim;43;0;17;19;7;0;33;0;13;17;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;9;0;4;1;4;0;Não
3132305;738;0;178;320;199;41;527;0;149;208;144;26;0;0;0;0;0;0;25;0;1;19;4;1;0;0;0;0;0;186;0;28;93;51;14;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
3132404;1996;105;109;753;709;320;1462;88;92;518;452;312;0;0;0;0;0;0;71;1;0;22;48;0;223;0;57;164;2;240;16;17;156;45;6;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
3132503;1194;0;283;419;491;1;866;0;266;273;327;0;0;0;0;0;0;0;49;0;5;0;44;0;0;0;0;0;0;279;0;12;146;120;1;Sim;3;0;0;2;1;0;3;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Não
3132602;300;43;39;110;72;36;218;38;29;75;44;32;0;0;0;0;0;0;14;0;2;7;5;0;3;0;0;3;0;65;5;8;28;20;4;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
3132701;859;0;40;425;241;153;444;0;40;228;116;60;0;0;0;0;0;0;69;0;0;19;23;27;0;0;0;0;0;346;0;0;178;102;66;Sim;52;0;0;51;1;0;37;0;0;37;0;0;0;0;0;0;0;0;1;0;0;0;1;0;3;0;3;0;0;11;0;0;11;0;0;Não
3132800;125;0;25;69;31;0;54;0;2;29;23;0;48;0;15;26;7;0;11;0;2;8;1;0;0;0;0;0;0;12;0;6;6;0;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
3132909;417;1;90;140;126;60;307;1;66;99;85;56;0;0;0;0;0;0;27;0;1;10;16;0;0;0;0;0;0;83;0;23;31;25;4;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
3133006;801;0;274;204;241;82;496;0;166;96;152;82;0;0;0;0;0;0;34;0;0;0;34;0;23;0;14;9;0;248;0;108;94;46;0;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
3133105;529;64;40;240;145;40;391;64;38;163;99;27;0;0;0;0;0;0;34;0;0;14;16;4;15;0;15;0;0;89;0;2;48;30;9;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
3133204;514;2;147;220;75;70;297;1;114;87;34;61;0;0;0;0;0;0;29;0;2;18;9;0;0;0;0;0;0;188;1;31;115;32;9;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
3133303;710;-1;-1;-1;-1;-1;309;-1;-1;-1;-1;-1;0;0;0;0;0;0;41;-1;-1;-1;-1;-1;0;0;0;0;0;360;-1;-1;-1;-1;-1;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
3133402;507;1;144;177;185;0;354;1;130;124;99;0;0;0;0;0;0;0;66;0;7;31;28;0;0;0;0;0;0;87;0;7;22;58;0;Sim;2;0;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;Não
3133501;587;5;147;237;192;6;0;0;0;0;0;0;383;3;125;129;123;3;54;0;9;22;22;1;45;4;40;1;0;105;2;9;46;46;2;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
3133600;357;0;44;89;118;106;219;0;32;41;55;91;21;0;1;17;3;0;28;0;3;11;14;0;0;0;0;0;0;89;0;8;20;46;15;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
3133709;472;0;48;136;178;110;222;0;41;49;45;87;0;0;0;0;0;0;67;0;7;12;38;10;59;0;0;59;0;124;0;0;75;36;13;Não;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;Não
